inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19
27,40,3,5,-1,5,5,1800.3425538539886,4.402877933087597,6.523956775665283,4.483350525866529,16.09039282798767,4.465059354320045,16.090508937835693,4.465059354320045,59.32202410697937,4.4510419878289795,172.37683176994324,4.442071663598219,314.95050072669983,4.4323969185918495,582.9719579219818,4.412226569133026,868.2506628036499,4.402877933087597,,,,,,,,,,,,,,,,,,,,,,
28,40,3,5,-1,5,5,1800.9170124530792,4.136694372343911,8.427318096160889,4.256918385536658,14.617018461227417,4.223973918321951,14.617114782333374,4.223973918321951,31.21048378944397,4.168824619101394,612.2378332614899,4.15733083125321,1081.0398845672607,4.136694372343911,,,,,,,,,,,,,,,,,,,,,,,,,,
29,40,3,5,-1,5,5,1800.4520802497864,4.231944883042464,2.082988739013672,4.253087983885072,4.667576551437378,4.253087983885072,214.6700141429901,4.25295448351335,332.34842133522034,4.2508966383361235,492.2755057811737,4.237623048315351,989.4272308349609,4.237320832028884,1456.2467277050018,4.231944883042464,,,,,,,,,,,,,,,,,,,,,,,,
30,40,3,5,-1,5,5,1801.0787389278412,3.951216591115501,57.314273834228516,4.15085666029538,92.15596961975098,4.0923310658604315,92.15606904029846,4.0923310658604315,170.5381097793579,4.078157908644819,209.8107409477234,3.9989903806341025,765.4531667232513,3.9978165102756216,875.608606338501,3.9797264875006193,1048.9490687847137,3.951216591115501,,,,,,,,,,,,,,,,,,,,,,
31,40,3,5,-1,5,5,1800.5810294151306,3.9732301068631948,47.637415647506714,4.105284702457922,61.625577449798584,4.031610547849505,61.62567663192749,4.031610547849505,87.96092653274536,4.0140730699392515,94.46450281143188,3.993033395232547,103.04816818237305,3.9925607779160055,242.32146000862122,3.991443854475251,302.586145401001,3.9732301068631948,,,,,,,,,,,,,,,,,,,,,,
32,40,3,5,-1,5,5,1800.3954269886017,3.906800469946958,47.10436153411865,4.018951346309074,74.13672924041748,4.018951346309074,95.41607737541199,4.012380158843538,143.81829953193665,3.919864145244103,377.10262966156006,3.9103101490323073,1616.5332729816437,3.906800469946958,,,,,,,,,,,,,,,,,,,,,,,,,,
33,40,3,5,-1,5,5,1800.8585250377655,3.931981163189978,35.60872507095337,3.9410809470297843,90.93191695213318,3.931981163189978,90.93214273452759,3.931981163189978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,40,3,5,-1,5,5,1800.3007376194,4.211741734593415,2.5527429580688477,4.291919913980791,8.901315689086914,4.291919913980791,66.48723340034485,4.290817087016637,71.58940410614014,4.287097117267145,110.72396302223206,4.269932170342753,119.54745078086853,4.2645315933664,320.96972131729126,4.233502162678753,506.6860547065735,4.2327061203028045,746.8718872070312,4.231854041555214,790.4665424823761,4.224262129488044,1284.9718601703644,4.211741734593415,,,,,,,,,,,,,,,,
35,40,3,5,-1,5,5,1800.331226348877,4.022757484409944,8.650083780288696,4.1594978530447655,17.425829887390137,4.094021996383693,17.426076650619507,4.094021996383693,84.91777157783508,4.091426223150596,196.69021606445312,4.075866102189729,273.13303542137146,4.071953006752857,305.02274441719055,4.069203283100284,346.6917333602905,4.058684639044288,395.7597990036011,4.032765603430253,620.2936618328094,4.029648773081512,1397.1380112171173,4.022757484409944,,,,,,,,,,,,,,,,
36,40,3,5,-1,5,5,1801.0024600028992,4.025188627221868,71.77365851402283,4.160734909150631,137.69964456558228,4.129891131578431,137.6998417377472,4.129891131578431,241.35185194015503,4.105340156030699,387.9325096607208,4.054625114048701,529.0330736637115,4.050244487801823,1457.655615568161,4.029882265938463,1695.3144173622131,4.025188627221868,,,,,,,,,,,,,,,,,,,,,,
37,40,3,5,-1,5,5,1800.0246696472168,4.830722413966786,12.011607885360718,4.964368460465286,18.155036687850952,4.8810402713227425,18.15524697303772,4.8810402713227425,40.77705717086792,4.847775008426972,580.3888351917267,4.842627536511398,1625.1207346916199,4.830722413966786,,,,,,,,,,,,,,,,,,,,,,,,,,
38,40,3,5,-1,5,5,1800.86824965477,4.052426928740491,50.30195641517639,4.105353608703497,56.13240313529968,4.105353608703497,112.46277260780334,4.103095530189684,122.14484429359436,4.080292194299345,141.82282662391663,4.07319939279067,384.20634031295776,4.062752562850426,845.9431102275848,4.052426928740491,,,,,,,,,,,,,,,,,,,,,,,,
39,40,3,5,-1,5,5,1800.5715379714966,4.00233162386718,5.843513488769531,4.059924069549163,40.59649205207825,4.059924069549163,160.65721893310547,4.0414987512263325,194.57925415039062,4.018646465128418,515.6178705692291,4.0101989502225095,915.2324409484863,4.00233162386718,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,3,5,-1,5,5,1801.4627783298492,3.865567644154631,6.943712949752808,4.002220730093916,19.40883708000183,3.93763610352081,19.409088134765625,3.93763610352081,39.35512614250183,3.935607175993225,153.2917182445526,3.9095280659695013,183.36753249168396,3.907302363880522,222.45881628990173,3.87208642240987,808.6706326007843,3.865605477052234,1076.971792936325,3.865567644154631,,,,,,,,,,,,,,,,,,,,
41,40,3,5,-1,5,5,1800.3391063213348,4.068458326317075,4.166003227233887,4.193545245199268,49.7882399559021,4.193545245199268,97.14815902709961,4.087352164230412,367.16778326034546,4.075340037805441,910.2430996894836,4.068458326317075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,40,3,5,-1,5,5,1801.3133661746979,4.051399070022447,65.0293185710907,4.2009240792288,116.89942502975464,4.168543886184173,116.89962959289551,4.168543886184173,130.3822877407074,4.147559729968319,230.73488235473633,4.144182835095389,243.26487731933594,4.128844782522812,258.04990696907043,4.088422461797329,349.9056143760681,4.086322562684647,416.65634512901306,4.073407057509813,1243.0796048641205,4.051399070022447,,,,,,,,,,,,,,,,,,
43,40,3,5,-1,5,5,1800.986560344696,4.016912732289174,15.036978483200073,4.103236163045305,51.67084097862244,4.103236163045305,122.86990118026733,4.04891342683935,526.9648990631104,4.043363576477628,856.8720238208771,4.03875145388162,1196.582997560501,4.016912732289174,,,,,,,,,,,,,,,,,,,,,,,,,,
44,40,3,5,-1,5,5,1800.0735247135162,4.084150864952068,55.119147300720215,4.212808242038986,68.3502209186554,4.185749713112393,68.35047459602356,4.185749713112393,83.73567628860474,4.164546813306063,98.7549877166748,4.163714834154339,150.23838448524475,4.1453127265785925,227.61265182495117,4.110791260412886,344.8308494091034,4.096274889182056,1474.681961297989,4.084150864952068,,,,,,,,,,,,,,,,,,,,
45,40,3,5,-1,5,5,1800.1207025051117,4.109966769755806,74.31670880317688,4.235998986120757,116.4077537059784,4.235998986120757,172.77368211746216,4.221506932445889,189.65417790412903,4.1923101072160565,353.75544333457947,4.190950108420312,461.34671902656555,4.156597626861021,878.1279394626617,4.148694853704383,890.0330512523651,4.109966769755806,,,,,,,,,,,,,,,,,,,,,,
46,40,3,5,-1,5,5,1800.9889142513275,4.0942505162615745,45.30110025405884,4.1661850691762465,110.21961975097656,4.1661850691762465,132.8070502281189,4.162291135829362,192.89183950424194,4.114540746695417,811.2209029197693,4.109513708219566,1466.2830402851105,4.0942505162615745,,,,,,,,,,,,,,,,,,,,,,,,,,
47,40,3,5,-1,5,5,1800.9664685726166,4.244464496610059,29.572911262512207,4.343607678990692,83.1139223575592,4.343607678990692,101.58921551704407,4.32653437389351,159.06030654907227,4.30212898051919,256.31792402267456,4.294257489494437,268.67487478256226,4.2905498788494185,899.1205236911774,4.244464496610059,,,,,,,,,,,,,,,,,,,,,,,,
48,40,3,5,-1,5,5,1800.24551820755,4.377140682347567,1.5216338634490967,4.408242839609609,11.05550503730774,4.408242839609609,65.89823412895203,4.404346253357888,80.43118166923523,4.401538789605737,93.63146376609802,4.39736353725555,156.1889524459839,4.377140682347567,,,,,,,,,,,,,,,,,,,,,,,,,,
49,40,3,5,-1,5,5,1800.8816227912903,4.128967045816086,25.0320405960083,4.242961751219097,51.62332582473755,4.241741823143662,51.62353754043579,4.241741823143662,68.76722693443298,4.239512880603279,79.01782941818237,4.2394760397652504,82.07632541656494,4.16297137958059,142.46844720840454,4.156404498530509,156.2279393672943,4.1312302553576865,1219.502449274063,4.128967045816086,,,,,,,,,,,,,,,,,,,,
50,40,3,5,-1,5,5,1800.0947239398956,3.8571178749846373,38.39075303077698,4.0200497247667855,70.8710765838623,3.9298533343849376,70.87134456634521,3.9298533343849376,129.56009316444397,3.909580487440399,291.1634750366211,3.900826949322434,494.63109970092773,3.8980823659443145,629.3827848434448,3.8976867540515103,755.5986096858978,3.890133748177088,806.334175825119,3.8571178749846373,,,,,,,,,,,,,,,,,,,,
51,40,3,5,-1,5,5,1800.875417470932,3.9600915130241066,15.011092901229858,4.071716494353359,33.44046902656555,4.057605283710029,33.44067907333374,4.057605283710029,110.77195286750793,4.00383617051257,771.3420567512512,3.985521753633902,1099.0190134048462,3.9600915130241066,,,,,,,,,,,,,,,,,,,,,,,,,,
52,40,3,5,-1,5,5,1800.5117032527924,4.130544012742068,32.120641231536865,4.286437523555594,51.63731503486633,4.1888587194743,51.637511253356934,4.1888587194743,71.38044953346252,4.1732050220190775,244.8235821723938,4.163031644890525,890.8571176528931,4.13951754901533,1421.5911169052124,4.130544012742068,,,,,,,,,,,,,,,,,,,,,,,,
53,40,3,5,-1,5,5,1800.6612293720245,4.2356013831312325,55.25209426879883,4.429635922196037,59.44954538345337,4.3365947868377654,59.44977140426636,4.3365947868377654,86.4901134967804,4.303005409928894,137.42485857009888,4.269640197406757,767.4560525417328,4.26060809856856,932.5616121292114,4.251394646328372,1339.3792328834534,4.2356013831312325,,,,,,,,,,,,,,,,,,,,,,
54,40,3,5,-1,5,5,1801.273479938507,4.025229035036076,13.761756658554077,4.138215778522273,61.79351830482483,4.138215778522273,86.97368431091309,4.126204310794171,193.09640836715698,4.125605690386592,221.69451808929443,4.093957971091601,339.81572008132935,4.071383308050048,757.1482157707214,4.027474523046088,1727.0531816482544,4.025229035036076,,,,,,,,,,,,,,,,,,,,,,
55,40,3,5,-1,5,5,1800.1101756095886,4.24766908334019,5.006229400634766,4.340001782370605,13.183019399642944,4.340001782370605,76.0881724357605,4.316744959077507,78.52868819236755,4.303929579067988,242.30943250656128,4.295581194280338,316.2872221469879,4.288907952649475,373.8527297973633,4.276947568913132,495.0486717224121,4.264867512687137,1420.731698513031,4.264432444151493,1494.5373814105988,4.24766908334019,,,,,,,,,,,,,,,,,,
56,40,3,5,-1,5,5,1800.869193315506,3.9886446145971135,58.25254225730896,4.19870629475568,66.54646301269531,4.068083787783362,66.54675817489624,4.068083787783362,77.9981381893158,4.036531324804168,186.3365216255188,4.027255297856446,316.2990050315857,4.007909811378772,1047.696033000946,3.9886446145971135,,,,,,,,,,,,,,,,,,,,,,,,
57,40,3,5,-1,5,5,1800.0519604682922,3.9378679273927015,14.601192951202393,4.098005170536458,37.45109415054321,4.065818426542531,37.45128870010376,4.065818426542531,61.97782254219055,4.024885328836867,64.30396127700806,3.9593904565317337,128.01057767868042,3.9547394253635835,210.13984727859497,3.9510827621001736,454.56002044677734,3.9378679273927015,,,,,,,,,,,,,,,,,,,,,,
58,40,3,5,-1,5,5,1800.9194102287292,4.18468387855441,8.522413969039917,4.453735189701306,17.64648413658142,4.365998166723624,17.646698474884033,4.365998166723624,33.181697368621826,4.327507724163485,38.092053174972534,4.29770998333502,42.44244956970215,4.274094088142737,78.06586861610413,4.220658009961051,94.68374061584473,4.201797381599759,154.84163665771484,4.201628249208178,204.61511087417603,4.198595520901699,221.79147243499756,4.1864910029762905,313.80298829078674,4.1864538039143,670.5022206306458,4.18468387855441,,,,,,,,,,,,
59,40,3,5,-1,5,5,1800.7657098770142,3.979032846551854,45.708871841430664,4.112400180160604,67.1126639842987,4.106596697032952,67.11289978027344,4.106596697032952,130.7157781124115,4.104263151494503,141.18560934066772,4.08570838340815,191.87258410453796,4.084829479706075,249.70561814308167,4.048845853285169,290.9494867324829,3.9891277545559856,1512.6070697307587,3.9854464953882394,1538.63108253479,3.979032846551854,,,,,,,,,,,,,,,,,,
60,40,3,5,-1,5,5,1800.9931609630585,3.9655725352903968,148.05701875686646,4.085738539816687,273.8605434894562,4.085738539816687,303.2865345478058,3.9655725352903968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,40,3,5,-1,5,5,1800.0978910923004,4.010894834533037,7.927868127822876,4.1551251021041224,11.367805480957031,4.1551251021041224,80.27497220039368,4.1456639089771965,137.62146472930908,4.056100582718682,184.9227590560913,4.053848122662259,253.05598187446594,4.035889301270931,349.59494709968567,4.021265784032338,495.65529012680054,4.010894834533037,,,,,,,,,,,,,,,,,,,,,,
62,40,3,5,-1,5,5,1800.2505593299866,3.8677390020531934,31.23065495491028,4.0039603844540945,67.85260605812073,3.9309521463888855,67.85281109809875,3.9309521463888855,127.72710990905762,3.9145182355117734,1302.478973865509,3.8677390020531934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,40,3,5,-1,5,5,1800.3166661262512,3.908568801765451,52.80391335487366,4.037169340235277,94.5923330783844,4.037169340235277,147.4754981994629,4.0267774548910396,175.85249257087708,3.991657029118516,320.28084111213684,3.9494097997235116,466.96399188041687,3.9449420439767695,598.6747953891754,3.928491912201333,896.293613910675,3.908568801765451,,,,,,,,,,,,,,,,,,,,,,
64,40,3,5,-1,5,5,1800.696238040924,4.256008748780685,13.539482116699219,4.464490931645422,35.61237931251526,4.437414852999707,35.6126503944397,4.437414852999707,52.889328718185425,4.398032725029108,59.590142250061035,4.339852609938062,67.93901801109314,4.328343939427422,129.99845123291016,4.312004959425492,222.03662729263306,4.290533538783324,352.0422742366791,4.282528769747403,480.75861954689026,4.261307151359238,1309.0355503559113,4.256008748780685,,,,,,,,,,,,,,,,
65,40,3,5,-1,5,5,1800.182229757309,4.196225834601727,7.5270302295684814,4.30027596599857,10.433817386627197,4.2422910847089375,10.434041261672974,4.2422910847089375,62.925710916519165,4.234336955098261,77.62880992889404,4.233833677667228,106.14967131614685,4.226621617799256,151.48192405700684,4.213367663531676,387.31867003440857,4.196225834601727,,,,,,,,,,,,,,,,,,,,,,
66,40,3,5,-1,5,5,1800.6800339221954,4.199417168099162,20.801254272460938,4.299692356102424,31.660165071487427,4.299692356102424,42.843984842300415,4.299129163036559,80.24452114105225,4.296360591069257,85.05629920959473,4.250652996679699,227.98318934440613,4.203902599595974,536.025848865509,4.199417168099162,,,,,,,,,,,,,,,,,,,,,,,,
67,40,3,5,-1,5,5,1800.3397023677826,4.149159358588338,17.416823148727417,4.299932400513917,40.190847635269165,4.285032993016607,40.191054344177246,4.285032993016607,43.52501916885376,4.243917329259577,72.72227931022644,4.177620513712212,260.5559277534485,4.15758546043858,337.03503584861755,4.149159358588338,,,,,,,,,,,,,,,,,,,,,,,,
68,40,3,5,-1,5,5,1800.0024163722992,4.021112075571599,16.11174702644348,4.1264713950478615,28.689176321029663,4.1264713950478615,44.543102741241455,4.113370984125589,52.23300790786743,4.108461378783892,62.318902254104614,4.09956870443179,105.22150087356567,4.045865920877017,377.90694761276245,4.021112075571599,,,,,,,,,,,,,,,,,,,,,,,,
69,40,3,5,-1,5,5,1800.3056752681732,4.138345259423626,36.71113181114197,4.293886209978055,48.479692697525024,4.278641601300411,48.47990822792053,4.278641601300411,58.15678787231445,4.224699428876701,61.30225157737732,4.205695224099487,75.00575661659241,4.190785169510367,143.89681458473206,4.17220666131982,239.7423119544983,4.148961526539907,447.25589299201965,4.141580094780961,1208.8539142608643,4.140242470808899,1751.342247247696,4.138345259423626,,,,,,,,,,,,,,,,
70,40,3,5,-1,5,5,1800.2540321350098,4.113697554562745,9.199819087982178,4.193148211340261,24.820579051971436,4.158752540543648,24.820807456970215,4.158752540543648,46.84381866455078,4.143168042039493,61.581472396850586,4.130437710832343,82.35713195800781,4.129513145227443,342.95792055130005,4.121432562329931,596.8137443065643,4.119400267226089,849.4080929756165,4.119252867889643,916.6013588905334,4.114890310418999,1156.3061406612396,4.113697554562745,,,,,,,,,,,,,,,,
71,40,3,5,-1,5,5,1800.6264855861664,4.208421383109935,4.432558536529541,4.368886253258962,16.325823068618774,4.354279176210893,16.326016187667847,4.354279176210893,24.988776683807373,4.242517499236689,33.75768995285034,4.208421383109935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,40,3,5,-1,5,5,1800.211642742157,4.494611884381322,13.990605115890503,4.57448264234044,27.90415620803833,4.572944625579665,27.90440559387207,4.572944625579665,48.46812176704407,4.560748768601986,74.80267786979675,4.557197849463543,89.13524317741394,4.54788468353747,106.7626895904541,4.4963906805706495,869.1536810398102,4.494611884381322,,,,,,,,,,,,,,,,,,,,,,
73,40,3,5,-1,5,5,1800.6508586406708,3.8291196793093834,62.02895665168762,3.9139989559098973,151.85563111305237,3.9139989559098973,221.5405991077423,3.904981262659605,305.92725229263306,3.8915285843181726,753.0062298774719,3.8808457449388696,909.0069093704224,3.8787648728392066,952.4525573253632,3.8291196793093834,,,,,,,,,,,,,,,,,,,,,,,,
74,40,3,5,-1,5,5,1800.5228307247162,4.143090273616066,2.1297075748443604,4.2178355954686815,20.625804901123047,4.2178355954686815,28.74895739555359,4.189561883436472,45.077555656433105,4.177611418889649,117.44516897201538,4.168644246187537,140.72627115249634,4.167151682633274,197.92427968978882,4.163206122266737,225.21093344688416,4.157112727229813,306.64446210861206,4.1559520897339395,357.67868661880493,4.145451747135567,812.3605222702026,4.143090273616066,,,,,,,,,,,,,,,,
75,40,3,5,-1,5,5,1800.7104103565216,4.424408425689207,4.996953248977661,4.585914712162892,13.675860166549683,4.485911263466931,13.67604374885559,4.485911263466931,55.400063276290894,4.449786386028498,185.6317639350891,4.446199927198933,189.5258240699768,4.424408425689207,,,,,,,,,,,,,,,,,,,,,,,,,,
76,40,3,5,-1,5,5,1800.375464439392,4.1518167414368685,8.548445701599121,4.26812773311471,29.273536682128906,4.26812773311471,45.77152943611145,4.267939938600433,56.7269971370697,4.179017904161021,154.40257668495178,4.175959093114061,609.8194460868835,4.155791977875826,1030.2173221111298,4.1518167414368685,,,,,,,,,,,,,,,,,,,,,,,,
