inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32
9,10,6,6,50,5,2,1800.0805299282074,-3.3935936749590385,1.2843618392944336,-2.2261347101334183,1.845224380493164,-2.5598003108563203,3.215116024017334,-2.5598003108563203,5.454010009765625,-2.836981499043652,8.036965131759644,-2.9279515322755327,11.368809461593628,-2.9668168259842873,21.217296600341797,-3.0844657343703736,36.227574825286865,-3.088388576996912,68.52694439888,-3.094687379555905,77.1963119506836,-3.125625289207547,81.8972373008728,-3.136482635546636,136.8618574142456,-3.1372645436617903,138.9407947063446,-3.2091955326224015,144.71516585350037,-3.223755466282283,161.24005365371704,-3.237778311584671,413.2674813270569,-3.252957862412485,472.54852199554443,-3.255750448804674,487.24585342407227,-3.299256909579571,561.2404320240021,-3.389649422038136,629.8334500789642,-3.3935936749590385,,,,,,,,,,,,,,,,,,,,,,,,
10,10,6,6,50,5,2,1800.277014017105,-2.88941309897984,0.9402763843536377,-2.136174785116479,3.0757155418395996,-2.136174785116479,4.469515800476074,-2.530025872592089,11.607611417770386,-2.5503044524592915,12.59255599975586,-2.6351161158931515,15.370693922042847,-2.641100777517755,21.93730068206787,-2.6840898586337536,27.345906019210815,-2.7379745069933263,28.180845737457275,-2.7869062082661236,29.410332202911377,-2.7966812130367686,249.11992025375366,-2.8620962010592637,311.310839176178,-2.8627448475919755,335.9510953426361,-2.879108966640093,412.66145420074463,-2.8798795978298766,594.4066965579987,-2.8803523663583737,621.9499204158783,-2.8806279155262646,1731.7135434150696,-2.88941309897984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,6,6,50,5,2,1800.0688273906708,-3.0682558779599614,1.581650972366333,-1.4844014526004705,1.9724717140197754,-2.4796689911187206,3.701598644256592,-2.4796689911187206,13.832991123199463,-2.6735750239480556,16.05121159553528,-2.728953299703806,17.95838499069214,-2.7448364788700275,19.658878564834595,-2.870943760911238,40.84744048118591,-2.877747802971226,55.36134099960327,-2.879254007003676,56.499611616134644,-2.9155301832066343,143.08823466300964,-2.945450195010617,155.7417757511139,-2.947194506117282,175.560231924057,-2.9586065704525435,207.35511231422424,-2.9629198157255,208.83629631996155,-2.965196872535948,224.27032256126404,-2.98148150261638,335.4779677391052,-2.981588426797229,412.18682622909546,-2.9817097756758137,430.0440444946289,-2.9850261674698775,482.1622984409332,-3.0068740168293964,523.1672885417938,-3.0525686212477416,902.5760588645935,-3.0682558779599614,,,,,,,,,,,,,,,,,,,,
12,10,6,6,50,5,2,1800.1363282203674,-3.6440159497639963,1.1614303588867188,-2.2041024906298055,1.432065486907959,-2.581199037148838,2.3243606090545654,-2.581199037148838,4.084933757781982,-3.1405799291065577,12.832239151000977,-3.2969007390492004,27.855725049972534,-3.395341297354715,33.061601877212524,-3.397423581964487,54.596675157547,-3.482280218706116,87.87753486633301,-3.570967547234604,182.2491009235382,-3.6440159497639963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,6,6,50,5,2,1800.3917195796967,-3.5279707909743045,0.9038772583007812,-2.8031672317252805,1.6681149005889893,-2.9776127846444504,2.8327136039733887,-2.9776127846444504,4.8195788860321045,-2.9943474880120737,6.245126008987427,-3.2488604372503556,21.438809871673584,-3.3600489640636075,61.41582775115967,-3.383664558506419,120.59654450416565,-3.4212021553676473,122.64600038528442,-3.4270982894248974,229.00376200675964,-3.4547042443065457,245.28863143920898,-3.502513425965186,346.068412065506,-3.512949200503024,1251.3271968364716,-3.5161779216673916,1305.7918853759766,-3.5173013471086834,1526.3264892101288,-3.527373636126237,1633.4602448940277,-3.5279707909743045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,6,6,50,5,2,1800.1966152191162,-2.6002126677065744,1.0099241733551025,-1.5799271810229412,1.4857420921325684,-1.8580922428148923,2.968621253967285,-1.8580922428148923,7.17445182800293,-2.4423020808171523,19.037245512008667,-2.480807734267097,57.835020780563354,-2.4850456844044606,62.86420559883118,-2.4891216391786832,76.74405026435852,-2.4916530324869033,123.61381077766418,-2.5017370783462116,181.58160519599915,-2.5037905267259393,337.79116129875183,-2.5427845439160697,727.6236793994904,-2.569885897438531,1484.398467540741,-2.5907520132682467,1663.4127938747406,-2.6002126677065744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,6,6,50,5,2,1800.0568361282349,-4.257216120073282,1.5306267738342285,-3.2416296806215925,4.412067174911499,-3.2416296806215925,5.096607446670532,-3.49610625368146,7.784019947052002,-3.6820303963690857,9.378001928329468,-3.750651199902478,16.01697540283203,-3.8282090192369416,18.164649963378906,-3.844837542143561,23.724464893341064,-3.845381318938346,24.637633085250854,-3.8522206956788643,38.44560360908508,-3.9270743364077174,44.05217981338501,-3.9365146745169786,49.63315987586975,-3.975125168117683,71.72174859046936,-4.090277156805753,218.75121665000916,-4.096039267957583,232.17881321907043,-4.145388166917888,388.5638461112976,-4.201441049631395,1520.0267148017883,-4.257216120073282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,6,6,50,5,2,1800.0211663246155,-3.8798362141317395,1.2769715785980225,-2.661562415976536,2.206066608428955,-2.6944607245813037,2.6758944988250732,-2.929207604268836,3.1584150791168213,-2.929207604268836,7.22450065612793,-3.154609461186073,13.136547088623047,-3.289972618655841,13.954055547714233,-3.300462939358398,16.981723070144653,-3.515083622346565,24.370391368865967,-3.5651564969912393,160.981618642807,-3.570852172010176,181.20670199394226,-3.61099941565136,198.80027031898499,-3.611091651972053,203.52651286125183,-3.624957007105958,219.40054845809937,-3.636951285657472,295.15646028518677,-3.6371285362251293,304.59941363334656,-3.762893176315985,365.5088701248169,-3.813314820091031,1593.407173871994,-3.832464486440942,1650.9636492729187,-3.8798362141317395,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,6,6,50,5,2,1800.1106696128845,-3.0237760497645048,1.3490278720855713,-2.4497566708730325,1.7033469676971436,-2.5798942534369043,3.2910003662109375,-2.5798942534369043,10.581152439117432,-2.6192905531974797,16.070019006729126,-2.6305023821280473,17.889603853225708,-2.632832122762097,24.92202377319336,-2.694877107387273,39.708439111709595,-2.763281569181353,45.982349157333374,-2.7908308270880386,50.51170086860657,-2.797844584342621,52.91645431518555,-2.8342350707875372,64.66076970100403,-2.840844790945355,76.62710046768188,-2.8674477373914855,131.27789115905762,-2.894249930144123,155.14646768569946,-2.962409624039573,177.85849332809448,-2.966570873935368,246.03322172164917,-2.9823246339526817,884.2677738666534,-3.016831100899218,1005.3837876319885,-3.0237760497645048,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,6,6,50,5,2,1800.1504385471344,-3.750068249282506,1.7330288887023926,-2.9520814370941246,3.759512186050415,-3.16881824982924,4.067246437072754,-3.258960710927218,5.067969083786011,-3.258960710927218,7.140533447265625,-3.4326824801500737,19.750547885894775,-3.541997424877377,42.6024534702301,-3.5955405831136433,67.32867097854614,-3.6149224051423356,224.8707537651062,-3.622057057592439,301.5006446838379,-3.6345947438821717,444.6164791584015,-3.6347980650890586,460.43911361694336,-3.658347472072376,629.2151045799255,-3.658468733923744,798.8324851989746,-3.6664227860629612,932.840128660202,-3.666891171008472,1355.0926940441132,-3.7088785228655072,1413.0937747955322,-3.750068249282506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,6,6,50,5,2,1800.0063993930817,-3.5612351343308335,0.9601478576660156,-2.3377440290440483,1.6602215766906738,-2.385829063995861,2.1288983821868896,-2.566065927223278,3.9784531593322754,-2.6277988581855096,3.978529453277588,-2.6277988581855096,7.815862655639648,-3.3530865513704677,15.465185642242432,-3.3856134477452273,21.428674697875977,-3.3870829187226397,48.3078396320343,-3.3933426956319153,80.17765736579895,-3.3937496277069057,101.45463871955872,-3.3942290210733437,130.06962847709656,-3.398575851642893,196.42181658744812,-3.4001455733383814,249.3384871482849,-3.48254938486403,351.70575070381165,-3.484560697176983,384.4901304244995,-3.5094081662147314,1235.0297152996063,-3.5533283410422145,1343.151311159134,-3.5612351343308335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,6,6,50,5,2,1800.0665619373322,-4.401569068632093,1.2135555744171143,-3.0512921959828074,1.9168422222137451,-3.6555956376131333,4.119755029678345,-3.6555956376131333,5.754565954208374,-3.850718890139676,6.1426167488098145,-3.9780086009768607,10.713045835494995,-4.007413173672497,16.82065725326538,-4.035621410812159,26.70930027961731,-4.056734380430859,30.75379228591919,-4.099750067907964,37.66769075393677,-4.187870209556418,39.294652223587036,-4.20456388010592,129.60086059570312,-4.252910794440378,134.05852270126343,-4.264683165398745,342.9566488265991,-4.360070227468603,637.0794787406921,-4.381783473321945,1598.0146000385284,-4.401569068632093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,6,6,50,5,2,1800.1386234760284,-3.7765612475421246,1.1591458320617676,-2.7225734297125923,2.097285747528076,-3.0950296624406772,3.7636141777038574,-3.0950296624406772,7.604130744934082,-3.184552881451332,11.00178861618042,-3.273528674233411,13.09997272491455,-3.387459112726759,14.808249950408936,-3.399092447672693,25.46382975578308,-3.4110981613564912,65.94406962394714,-3.5241356774370485,88.2161169052124,-3.5904189507665967,238.85865879058838,-3.6337730619496873,254.82696652412415,-3.697955590172282,561.9451539516449,-3.74004099434157,1741.2903363704681,-3.7765612475421246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,6,6,50,5,2,1800.0490078926086,-3.0684238571045106,1.1460292339324951,-1.492757356799574,2.378603219985962,-2.290987499364468,3.2557685375213623,-2.4477776008147543,3.9572486877441406,-2.4946539408230928,3.9573261737823486,-2.4946539408230928,8.859591722488403,-2.8771293088985965,20.99733018875122,-2.972680657358911,177.94022917747498,-3.0120228609174555,291.40687704086304,-3.0270126430287987,806.8579232692719,-3.052884767022932,1348.0118517875671,-3.0557184435821467,1503.7013850212097,-3.0684238571045106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,6,6,50,5,2,1800.4121515750885,-3.826283743018053,1.490443468093872,-2.827702419966088,2.2381021976470947,-3.012082974696903,3.5761427879333496,-3.1572092360455053,4.810519456863403,-3.2568464875688985,4.810595989227295,-3.2568464875688985,8.875086307525635,-3.492086713865411,62.93219876289368,-3.500844058758469,63.612409830093384,-3.5293590581861385,80.71002101898193,-3.6297686867608294,92.6878821849823,-3.655494347304002,103.70371150970459,-3.6941145611472175,135.4093039035797,-3.7185138513421476,245.3124761581421,-3.7293735377969597,434.99410223960876,-3.750725276200089,521.9695057868958,-3.7930560589962594,648.2995765209198,-3.8074258446336904,881.2979650497437,-3.826283743018053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,6,6,50,5,2,1800.1399903297424,-3.679266365068797,2.4006731510162354,-2.3014437658174343,3.3278844356536865,-2.7553311344261022,4.863344430923462,-3.00369879011052,5.344644784927368,-3.227210743287316,5.3447229862213135,-3.227210743287316,10.755746126174927,-3.3430850024765175,41.64818787574768,-3.405828688189213,43.96795654296875,-3.406589749611133,52.316298723220825,-3.4251257362909207,60.06366443634033,-3.47506881239371,114.59334683418274,-3.5277087598966714,126.50374817848206,-3.535106530474237,138.6959011554718,-3.539218875420223,169.3740677833557,-3.541977680051649,191.91337776184082,-3.544545778844868,257.09713196754456,-3.5662433334904002,336.05466198921204,-3.621117017823574,529.700323343277,-3.6240315705631025,727.6283211708069,-3.657575605245438,737.3583624362946,-3.6575814584692563,739.8997070789337,-3.657622601658095,897.3046069145203,-3.659127285711004,921.1637933254242,-3.6624475399838547,1371.0476286411285,-3.666234256498595,1589.958489894867,-3.679266365068797,,,,,,,,,,,,,,
25,10,6,6,50,5,2,1800.1390933990479,-3.114735512530751,1.193307638168335,-2.277906080569871,3.742504596710205,-2.277906080569871,5.319971561431885,-2.5239159226860677,10.140019416809082,-2.745362766615271,14.726706981658936,-2.774834466087642,32.52244234085083,-2.850872009644112,42.895978689193726,-2.865537797806727,44.80481266975403,-2.9306305876193828,66.04915952682495,-2.948155838287272,81.7776288986206,-3.095301320545403,139.61689066886902,-3.1108733302038907,1065.7881500720978,-3.114735512530751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,10,6,6,50,5,2,1800.0895552635193,-3.2107159550673368,1.6160149574279785,-1.6196254134951338,2.7034120559692383,-2.1817365584745936,3.4005472660064697,-2.513901290210677,4.424018383026123,-2.513901290210677,8.393367528915405,-2.976458008495771,29.44394564628601,-2.9992777228902474,38.645079135894775,-3.0131533159953667,41.87965416908264,-3.0300496148999727,177.1953625679016,-3.103766365904698,194.3410086631775,-3.1100835139874086,303.68449783325195,-3.1183347141876934,420.4373962879181,-3.118651392245546,608.1558377742767,-3.133227198547222,938.0508987903595,-3.1626797896396712,1173.7840015888214,-3.172026684045191,1306.1439952850342,-3.1891780725111305,1341.2398443222046,-3.194990922532143,1620.8798236846924,-3.2107159550673368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,10,6,6,50,5,2,1800.1842992305756,-3.233392296476715,1.4525463581085205,-1.4765405673265195,3.0145256519317627,-2.1273239707549294,4.1521360874176025,-2.6234703146639364,4.152225732803345,-2.6234703146639364,9.895692348480225,-2.8232375477410643,12.885263681411743,-2.8278413735798864,15.01521348953247,-2.941291371793874,31.623943328857422,-3.080902437115492,283.5484127998352,-3.0891243537036406,410.5439841747284,-3.0935094226072506,422.6890962123871,-3.117340310341963,507.169917345047,-3.177773506691045,739.6083469390869,-3.189650769173893,1240.3613352775574,-3.199510806506383,1553.5695712566376,-3.233392296476715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10,6,6,50,5,2,1800.0901646614075,-4.083168279293012,1.6164519786834717,-2.315467298158965,3.9617764949798584,-3.029268039968512,4.849122047424316,-3.136672488334712,5.908621788024902,-3.136672488334712,8.704755544662476,-3.1602547858694328,13.701815128326416,-3.5635111444644014,14.06411337852478,-3.790727589663085,25.79032564163208,-3.967410556845169,110.43376302719116,-4.006538182502645,367.2879090309143,-4.030976240829846,605.1656081676483,-4.056348548324248,886.4880568981171,-4.064813767126232,1100.3476617336273,-4.07586083853767,1477.342559337616,-4.083168279293012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,6,6,50,5,2,1800.013685464859,-3.5922783435238412,1.3481991291046143,-2.7604016128207363,4.050152778625488,-2.7657863178272075,5.43206262588501,-2.7657863178272075,8.315024852752686,-2.9055288412610714,10.848336935043335,-3.2570039556601422,12.582328081130981,-3.2753312349766306,19.460479259490967,-3.37582337603506,42.24424409866333,-3.395963921911187,45.39929008483887,-3.481256266633063,95.01298308372498,-3.552378359008732,262.55142092704773,-3.559185814431771,653.2670485973358,-3.5836507426083477,793.1484982967377,-3.5922783435238412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,6,6,50,5,2,1800.2750799655914,-4.3668222313913105,1.7760961055755615,-3.5105251515657576,4.292394161224365,-3.5105251515657576,6.8808465003967285,-3.6560595620752725,7.6251420974731445,-4.023885781984094,21.286839246749878,-4.173966145361279,100.69740343093872,-4.197658519407741,239.78363037109375,-4.209640611673332,271.6197545528412,-4.23535316215221,509.6020817756653,-4.294840931337143,666.3312010765076,-4.327890961053107,1466.455218553543,-4.333661312351795,1509.8784070014954,-4.3668222313913105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,6,6,50,5,2,1800.077646970749,-2.904949832849394,1.1522877216339111,-1.3647891807552022,1.5275018215179443,-1.9317892511190788,1.9635732173919678,-2.2506250152914586,3.5760695934295654,-2.2506250152914586,6.291795253753662,-2.683008369075865,11.340805053710938,-2.683976834083485,18.729967832565308,-2.7256081434150303,37.3411750793457,-2.7322516595548905,41.66640639305115,-2.732743559385002,56.58001089096069,-2.7720926615700825,100.22814702987671,-2.81418281731908,101.55374550819397,-2.815305348871188,242.32171273231506,-2.818481155153898,260.12632989883423,-2.8205817292815745,317.4352743625641,-2.8978433391351017,1003.9332640171051,-2.901267769597175,1135.8823735713959,-2.902815295166401,1616.1622002124786,-2.9047694894614575,1765.861361503601,-2.904949832849394,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10,6,6,50,5,2,1800.068293094635,-4.305228110737144,2.2065961360931396,-1.9916719089086357,2.802006483078003,-2.8629850814389943,3.45703125,-3.4159384560907955,4.650195598602295,-3.4159384560907955,5.686477899551392,-3.6465800668813553,7.790093898773193,-3.7518766165624458,12.324411392211914,-3.856974508725065,15.452613830566406,-3.8774288229925,27.775131940841675,-3.9194462498860263,33.45004439353943,-4.050145997191272,68.57194924354553,-4.056874331573952,86.1123297214508,-4.087965445841893,93.70119071006775,-4.11170132506391,159.2008843421936,-4.126981742359118,197.23188972473145,-4.191400416243297,544.5207879543304,-4.20394710283864,1045.5655887126923,-4.290744685558761,1217.4744930267334,-4.305228110737144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10,6,6,50,5,2,1800.0478863716125,-3.254142386661968,1.6710379123687744,-2.4457223751205075,3.8629040718078613,-2.4457223751205075,8.244722366333008,-2.8986110751421763,14.258585929870605,-2.9222188385644783,23.473564386367798,-3.1078827719702944,50.86237978935242,-3.1344504222122955,136.28239393234253,-3.1429263522791535,186.76710486412048,-3.158218193523273,236.31583499908447,-3.158468119502129,393.1395080089569,-3.1876121144426848,520.4188749790192,-3.1904961112318806,763.4149968624115,-3.197057533925267,872.6191852092743,-3.254142386661968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10,6,6,50,5,2,1800.0567634105682,-4.036600876959286,1.3730216026306152,-1.9112405023474874,1.92185640335083,-2.743598562621714,2.412926197052002,-2.8089357167365345,3.2903127670288086,-3.468633913106662,3.8497090339660645,-3.468633913106662,10.321975946426392,-3.844200863303083,143.86353492736816,-3.8484692284230877,151.27207946777344,-3.860108834801722,173.74535489082336,-3.8794525716055306,354.4754629135132,-3.9359896220463013,373.06737995147705,-4.00625205695373,502.9733350276947,-4.006710449633298,519.7026212215424,-4.006711916643582,552.0538942813873,-4.011499044364396,699.5709619522095,-4.012912137904124,887.3006238937378,-4.014864841467327,943.186604976654,-4.015154305933483,1170.28098654747,-4.016719737405648,1189.065755367279,-4.033708255496307,1630.5944414138794,-4.036600876959286,,,,,,,,,,,,,,,,,,,,,,,,
35,10,6,6,50,5,2,1800.125943660736,-3.6838130656799413,1.2435200214385986,-2.7774907144992036,2.765024185180664,-3.0936306596197722,3.2738912105560303,-3.0936306596197722,5.328943252563477,-3.1814195329055286,14.87785291671753,-3.1968117077272273,35.85597491264343,-3.2838291484551387,49.97705435752869,-3.372687874996635,92.41985964775085,-3.3797422721037447,104.61696720123291,-3.399563782591341,109.99308753013611,-3.423834484559471,110.82335686683655,-3.49385286344312,150.8723464012146,-3.5093537409782605,153.53878831863403,-3.556083720184093,163.13416600227356,-3.636242753831336,469.5233573913574,-3.682534089482478,1506.2433876991272,-3.6838130656799413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,10,6,6,50,5,2,1800.15447306633,-2.8344124918285076,1.2676723003387451,-2.17762732810284,3.19157338142395,-2.1803817516656228,3.191655158996582,-2.1803817516656228,6.51964807510376,-2.360375286724532,9.212592363357544,-2.3706559649053003,9.593120098114014,-2.4093229305877286,9.757498741149902,-2.4328468104978205,13.909738779067993,-2.8344124918285076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,10,6,6,50,5,2,1800.0264794826508,-3.036003005930099,1.1349232196807861,-2.360349086995151,1.4484226703643799,-2.491199512415731,2.865269899368286,-2.491199512415731,4.0291032791137695,-2.607649023253195,6.466519117355347,-2.7391208843982846,12.423283576965332,-2.75258914489595,13.669556617736816,-2.7661848074666544,18.019089937210083,-2.7844652173591715,22.877124071121216,-2.8413092145651437,27.871414184570312,-2.9195598115989547,40.551297426223755,-2.927839366483376,87.56926107406616,-2.953337965945312,92.69415855407715,-2.9624085293073836,170.9829773902893,-3.00429154004039,254.1347770690918,-3.0310815519728656,546.0978829860687,-3.036003005930099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,10,6,6,50,5,2,1800.061989068985,-3.286811068854273,1.400902509689331,-2.813096372308337,4.928183317184448,-2.813096372308337,8.104858636856079,-2.8805032484291058,13.439472436904907,-2.938073950098249,15.783841133117676,-3.0780668335302677,17.89441967010498,-3.1318630161360477,76.6878833770752,-3.159305647055811,90.9712905883789,-3.161131382693666,97.7012083530426,-3.191907827615123,131.66448712348938,-3.1969994807510407,198.26975965499878,-3.207009766978935,253.47562766075134,-3.2322746616377,527.5554046630859,-3.2707404653161225,1315.9612274169922,-3.2719729372340307,1609.2272472381592,-3.286811068854273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,10,6,6,50,5,2,1800.0624811649323,-3.396698019388315,1.0883097648620605,-1.5655896947625085,1.7624013423919678,-2.4133473863045816,3.0995423793792725,-2.5725454002497634,3.4582042694091797,-2.5725454002497634,6.717759847640991,-2.8523019051644987,9.092663049697876,-2.918567676877701,12.524516105651855,-3.0381725525687484,14.743151187896729,-3.1126801618375843,26.73325490951538,-3.1750267707700193,39.19998335838318,-3.19290341653834,53.40432643890381,-3.1999036791125945,87.42337608337402,-3.207098026075007,153.45637941360474,-3.249226593434256,181.22060704231262,-3.3170306603214663,362.88579511642456,-3.3206519386601387,603.6153349876404,-3.326873671770882,767.2454619407654,-3.330586734666537,1002.6887576580048,-3.383998039979263,1221.0890378952026,-3.396698019388315,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10,6,6,50,5,2,1800.1418738365173,-3.675226136334688,1.5482332706451416,-1.7496825737743842,2.3913559913635254,-2.538963029622855,2.7017996311187744,-2.6981663671624694,3.4218766689300537,-2.8508249679064837,4.0285797119140625,-2.8508249679064837,6.087007284164429,-3.3821012528437033,21.26557683944702,-3.62756594528276,338.70922446250916,-3.6377419999463143,1194.0755190849304,-3.646119573923018,1569.333716392517,-3.655610072922508,1633.8312811851501,-3.675226136334688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10,6,6,50,5,2,1800.0324835777283,-5.049184556508746,1.1352136135101318,-2.8240466637443307,1.6223328113555908,-3.700888964567821,3.51422381401062,-3.700888964567821,4.9914538860321045,-4.271764441911493,6.6032915115356445,-4.313534367476428,18.244506359100342,-4.598351889087051,19.258180141448975,-4.6028483701435565,19.91474962234497,-4.6047186137132785,52.09700083732605,-4.620495779686498,53.8143584728241,-4.645076754028118,55.12791466712952,-4.741254302756196,91.78744459152222,-4.763629944989666,107.13910722732544,-4.793986138689862,111.01648449897766,-4.803204595422053,183.09303522109985,-4.990092641035029,270.69506096839905,-5.025976876131355,527.4707412719727,-5.0491647926571535,1647.9231886863708,-5.049184556508746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10,6,6,50,5,2,1800.2112679481506,-3.494115888894303,1.3588523864746094,-1.9810084580371186,2.1003291606903076,-2.1522324095718344,2.5075647830963135,-2.183950135706422,2.869969367980957,-2.194293847825028,3.2110745906829834,-2.194293847825028,4.159406661987305,-2.6757509674612527,7.192681312561035,-2.7638036010964226,8.125770807266235,-3.0102087477287633,15.976948976516724,-3.221255337403581,20.213051795959473,-3.224643570149528,21.178149700164795,-3.2598806580380604,26.435548543930054,-3.3041100144884887,55.46310758590698,-3.331827828025529,74.30759167671204,-3.3509886801214797,79.38923811912537,-3.37486064906642,83.55646061897278,-3.427239874518875,122.53113198280334,-3.4450555088191552,132.96388173103333,-3.4502024665229354,447.7238051891327,-3.4597921367627746,623.640515089035,-3.4794527328083436,700.1556692123413,-3.48601101698473,1013.7333016395569,-3.494115888894303,,,,,,,,,,,,,,,,,,,,
43,10,6,6,50,5,2,1800.0272843837738,-2.8668146501622824,1.0603046417236328,-2.109694036035231,2.5495777130126953,-2.109694036035231,6.928559303283691,-2.4531403883802563,7.83595085144043,-2.4764576382223344,9.768489122390747,-2.47899109784609,27.313923835754395,-2.6439167046297256,30.99114465713501,-2.6547010943279474,61.961379051208496,-2.693482855838904,64.37286686897278,-2.7312827099281147,89.19932770729065,-2.7361696787535394,305.0974164009094,-2.743932793297724,336.35194087028503,-2.760762703388271,377.22269558906555,-2.838719777962596,474.8933711051941,-2.8398416825612607,700.814117193222,-2.860047306361342,710.8788475990295,-2.8668146501622824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10,6,6,50,5,2,1800.0347633361816,-2.309630067570903,1.1296145915985107,-1.548383127219174,1.4123077392578125,-1.5957853244319649,2.0324225425720215,-1.749962156418096,2.4549460411071777,-1.749962156418096,3.803321123123169,-1.88053361090933,5.269090890884399,-1.9521678024181175,7.0882813930511475,-2.0152513717667646,8.933804273605347,-2.0477745424446407,19.83537745475769,-2.0500519353908575,25.40464687347412,-2.051304357480632,34.5045120716095,-2.0663088455292855,57.0406711101532,-2.0816853199102137,60.94344210624695,-2.097299342370374,98.33696246147156,-2.119420831196336,129.9111590385437,-2.145281320688178,147.86408925056458,-2.149698716293544,163.04998254776,-2.195971030796493,166.94766402244568,-2.196988234945038,203.7466471195221,-2.205355024321179,298.2115957736969,-2.215103120804642,330.9266138076782,-2.2288085693708353,807.6582415103912,-2.2516885052785236,869.4921963214874,-2.252537092103021,975.2954571247101,-2.257163304307469,983.1933174133301,-2.2609784515278397,1289.9045312404633,-2.2610572070561474,1478.4033844470978,-2.309608340886488,1645.9297516345978,-2.309626976524929,1707.3007004261017,-2.309630067570903,,,,,,
45,10,6,6,50,5,2,1800.0301616191864,-2.9316845210925786,1.7359602451324463,-1.6436987017977807,2.063721179962158,-1.738965447369632,3.2874600887298584,-2.1132372692283594,3.2875378131866455,-2.1132372692283594,6.940649032592773,-2.57861762885723,8.215250730514526,-2.612555364390627,17.186603784561157,-2.6944799802526327,29.675157070159912,-2.7512683868544436,121.66821479797363,-2.7565260450005247,126.0527241230011,-2.763286711929016,130.35067510604858,-2.8860643239070907,141.3425166606903,-2.9290420729760624,350.1401262283325,-2.929455427209671,643.3177025318146,-2.929978679955561,761.2713253498077,-2.93001286409609,767.4658355712891,-2.9300642089552054,905.4471838474274,-2.9309116726083286,1227.0304877758026,-2.9310555270805456,1285.8565156459808,-2.9316845210925786,,,,,,,,,,,,,,,,,,,,,,,,,,
46,10,6,6,50,5,2,1800.528297662735,-1.9168180877433356,0.8582961559295654,-0.93206100029649,1.6632201671600342,-1.2536883485366173,1.9414877891540527,-1.3170603916491834,2.973418712615967,-1.5304594886451806,3.5892274379730225,-1.5304594886451806,4.601231813430786,-1.7141538830532064,7.398261547088623,-1.7749252154877069,8.078324317932129,-1.8340449252404871,40.93770217895508,-1.8754635373919402,201.10082960128784,-1.8969117754398077,209.59359192848206,-1.8982846532528743,226.12146878242493,-1.9014817649265345,710.5438284873962,-1.9168180877433356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
