inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64
21,10,3,3,40,5,1,1800.2003071308136,-3.351077573997287,0.8508906364440918,-2.557339463000543,7.9852588176727295,-2.7175707146285144,13.124459743499756,-2.7175707146285144,16.084749937057495,-2.7955168853931283,16.15313148498535,-2.975330353130408,20.54088568687439,-3.215803591971049,39.776912212371826,-3.2674418283599684,42.567264795303345,-3.2838943291144402,47.152506589889526,-3.2875181134532334,48.834070444107056,-3.288167292632961,57.76053833961487,-3.2888184606260724,91.35766577720642,-3.2893993361806335,122.89952826499939,-3.2922339687856046,155.26339197158813,-3.2938195038285794,165.6487991809845,-3.296871251038367,170.62410759925842,-3.2973065843190597,181.88481497764587,-3.2975811547982783,195.0916929244995,-3.3007718752079565,335.0400583744049,-3.3039145297141608,360.0670680999756,-3.304785467367869,492.5569498538971,-3.3059939446957456,523.5216870307922,-3.3099550351218507,530.867244720459,-3.3120640310884513,547.4135704040527,-3.314081195221412,579.6653490066528,-3.3148280147615417,584.1885776519775,-3.315146194997411,589.0350201129913,-3.3153379441927084,663.0992314815521,-3.341347375408671,861.7369294166565,-3.3482009639475607,1297.1042339801788,-3.3486431046887843,1406.7226886749268,-3.3501231096518413,1490.1200995445251,-3.350906692778507,1541.82088637352,-3.351077573997287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,3,3,40,5,1,1800.214190006256,-2.6644444891678662,0.7408180236816406,-2.2965135964856076,3.2743849754333496,-2.2965135964856076,6.159451961517334,-2.2988956019608318,9.594362735748291,-2.398359378119393,15.18726921081543,-2.401987660710859,25.161232948303223,-2.4334611642924546,37.89919853210449,-2.461549560856351,46.589431047439575,-2.4634521905495466,59.64313888549805,-2.4635609596448926,63.411715030670166,-2.4819097433112707,96.79576826095581,-2.4819104477436182,143.1400306224823,-2.486857679779584,153.7669084072113,-2.501091491694401,207.79364156723022,-2.501590753542963,242.85980701446533,-2.5029923771453495,313.60606622695923,-2.503787751723903,318.07804894447327,-2.5040333067415856,319.1468093395233,-2.507758223932939,366.70293402671814,-2.5102821538789493,375.10420632362366,-2.5293959764583644,407.5137674808502,-2.620020477105194,448.26988410949707,-2.6337542473681927,569.3143434524536,-2.633953079327476,604.3767013549805,-2.6477279845386077,605.6763255596161,-2.647792884654918,623.1584587097168,-2.6479574318695858,709.1464552879333,-2.6496146169173738,768.804141998291,-2.649797568300321,800.7359662055969,-2.6498411775314823,887.2299935817719,-2.649888037323002,906.9407379627228,-2.6499336657681973,965.8095736503601,-2.6500792145665977,1012.1416676044464,-2.650613079612517,1145.7849144935608,-2.6533682574896558,1615.1843738555908,-2.654723117842842,1786.4617047309875,-2.6644444891678662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,3,3,40,5,1,1800.0243048667908,-3.40240078945621,0.7069921493530273,-2.9588405093887635,4.908369779586792,-2.9588405093887635,7.190623760223389,-2.9762327895266605,8.06923794746399,-3.0041654242456186,12.029255867004395,-3.053826690607221,13.595752477645874,-3.067265480975521,17.049286603927612,-3.1505082615035915,24.083664417266846,-3.279305251067562,25.566226482391357,-3.279788830084236,28.945173978805542,-3.2844039052200684,29.41328001022339,-3.2851357635549414,31.947864055633545,-3.2868825212723656,36.69161772727966,-3.2880640530689518,37.00080132484436,-3.2895500605816808,38.47914099693298,-3.305468681519164,156.61996388435364,-3.3502458520861955,164.13803601264954,-3.351911083954119,192.370445728302,-3.3553781310669755,216.1316843032837,-3.3611488434617645,281.3749704360962,-3.362963252804022,329.77300119400024,-3.376067115953645,337.02285265922546,-3.376083054458916,344.5880651473999,-3.3769353111382836,368.34057784080505,-3.3770682851650418,382.54016041755676,-3.3771180810773926,579.6137111186981,-3.3772313368287254,598.404577255249,-3.377674515531988,648.4174625873566,-3.3975286450244493,650.9391174316406,-3.397808271524121,859.7958750724792,-3.399432973788491,1050.543879032135,-3.4021828387187876,1074.4932754039764,-3.4022249068197707,1091.3209810256958,-3.402366456219905,1457.327145576477,-3.40240078945621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,3,3,40,5,1,778.3096837997437,-3.3186627592164646,2.049989938735962,-2.874658060619817,3.110882043838501,-2.874658060619817,5.640133380889893,-2.9146573888809986,7.655025243759155,-2.924046393916235,8.270511865615845,-2.9272643350764187,10.430626392364502,-2.9312577649066385,11.54960298538208,-3.0231176053100253,33.49552345275879,-3.0781414737747568,35.74209547042847,-3.133791837347429,38.3842294216156,-3.1958787634913004,38.944987058639526,-3.1959297048328024,48.926433801651,-3.2313961553544455,51.243160009384155,-3.231768086157413,52.740999937057495,-3.2319077803380543,61.00377106666565,-3.2322627606731094,63.69715452194214,-3.2330661961508635,70.48564600944519,-3.233382028458777,82.3628716468811,-3.2917232413460025,92.43289756774902,-3.2947754561106772,128.21469688415527,-3.2950907655640758,135.7904953956604,-3.2951839742847966,150.33845329284668,-3.3013212982449884,182.99319291114807,-3.3036403947627533,191.4574589729309,-3.3054477457268723,193.7952263355255,-3.3054692996259334,196.87867331504822,-3.3075720918712306,202.0099275112152,-3.3080114996029097,211.75581741333008,-3.308227327081966,232.25652647018433,-3.3085932317645956,236.97097086906433,-3.309106030849103,278.2008125782013,-3.3124667654631184,381.07207107543945,-3.312476420504125,422.2749378681183,-3.31250583814191,446.4989664554596,-3.312857011009494,450.41743898391724,-3.314996630584097,495.9295120239258,-3.3150018216123436,500.9647362232208,-3.315986686082987,533.0862112045288,-3.316585621240528,539.1599531173706,-3.3168781799322304,557.2623398303986,-3.318431755594238,695.9735448360443,-3.318471567637171,703.7877027988434,-3.3185375254425598,704.0939576625824,-3.318618067974441,731.5258820056915,-3.318652817264869,736.3986456394196,-3.3186627592164646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,10,3,3,40,5,1,1800.4552021026611,-2.779740267644969,1.3961553573608398,-2.23325519368627,2.917992353439331,-2.376764072164941,4.083467960357666,-2.376764072164941,5.636553764343262,-2.3914359771529643,10.270820379257202,-2.4059759606154807,10.381377220153809,-2.526922289532934,15.399090051651001,-2.533697126362403,16.604027271270752,-2.537732810785546,24.836068391799927,-2.6468074434669924,61.02739214897156,-2.6556956378151346,66.15815496444702,-2.69717259854169,74.74990653991699,-2.7062642645375927,80.65638375282288,-2.723500679644213,102.7416365146637,-2.7279552238052474,153.87841820716858,-2.757277259117584,202.78502082824707,-2.7644122121174353,343.7802097797394,-2.7669367379729297,815.1194016933441,-2.767369926438921,977.7550945281982,-2.7715190817500215,1091.1517565250397,-2.7718978926848608,1325.7446410655975,-2.779740267644969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,10,3,3,40,5,1,1800.0513987541199,-2.822186401219897,1.5769729614257812,-2.420554108592588,2.5467216968536377,-2.512276841739781,3.8656821250915527,-2.512276841739781,6.121474266052246,-2.573212912215304,14.692225694656372,-2.5866201325628793,18.21949338912964,-2.615966963742271,29.01096820831299,-2.6510571832310834,70.21732711791992,-2.6682336572489707,104.16043305397034,-2.684292593390953,105.7059075832367,-2.7025806033361204,142.22786021232605,-2.7306833700965054,180.3920397758484,-2.735140031339343,198.17964458465576,-2.741994870399957,203.98352241516113,-2.7420455995642063,217.7959234714508,-2.7426208250566644,222.43673992156982,-2.7429757253008265,225.945716381073,-2.7540755818448286,228.52108526229858,-2.7619217313511064,235.30942010879517,-2.773750198795254,246.3937337398529,-2.794013035434114,375.66063618659973,-2.8033992960794105,444.73838210105896,-2.8067174713893928,447.41017293930054,-2.806936708189414,456.88971614837646,-2.8084286286074995,549.4733085632324,-2.809057861186099,598.9494173526764,-2.809270659150828,602.6292994022369,-2.8092773002680937,770.8453619480133,-2.8094497009976176,771.083174943924,-2.8095154492968386,793.3860235214233,-2.809858219549019,828.3920319080353,-2.8100867792477535,829.4295191764832,-2.8110966198373197,872.3302750587463,-2.8111691792475266,872.878689289093,-2.811252968594961,884.1269288063049,-2.811287070930477,886.177366733551,-2.8119461674660453,1167.7947046756744,-2.8126068424512267,1192.9437670707703,-2.8126528867499223,1201.1976199150085,-2.8128149159579654,1219.5649168491364,-2.8129011386821015,1225.2375819683075,-2.8133044891001133,1252.7951438426971,-2.813665594432585,1268.9183962345123,-2.813879092285667,1280.038693189621,-2.8139844713419166,1325.8619213104248,-2.8140601976421746,1336.7130920886993,-2.8145658540726743,1354.811765909195,-2.8148824051896657,1362.2055687904358,-2.8150391270520574,1372.8891770839691,-2.816362991238287,1379.3401165008545,-2.8164497081162394,1390.5893666744232,-2.816496943285285,1505.2240905761719,-2.8166306524951756,1565.9262971878052,-2.816936518115155,1581.2557106018066,-2.81784780218088,1691.8737404346466,-2.8181399860250647,1702.9127035140991,-2.818188144043057,1777.586547613144,-2.822186401219897,,,,,,,,,,,,,,
27,10,3,3,40,5,1,1127.2217919826508,-2.8567226906795438,1.8854913711547852,-2.295446295702582,2.398289918899536,-2.3863449185837493,3.3158249855041504,-2.3863449185837493,5.09022855758667,-2.491129656154871,6.711989879608154,-2.5680085511601742,17.205113172531128,-2.5746302631257403,18.372793912887573,-2.5785648646831816,24.824061393737793,-2.6223845454262293,35.327940702438354,-2.65942533463822,41.325681924819946,-2.696397490955642,46.15824508666992,-2.697526443233117,49.75577974319458,-2.750234735391908,57.61807107925415,-2.777696696227674,59.19659757614136,-2.785778552665023,97.40780806541443,-2.7922045350461646,190.36889505386353,-2.79230544017367,195.52501773834229,-2.8213343981707113,222.95508456230164,-2.82295690061266,224.67356276512146,-2.8230446930826747,265.3742845058441,-2.8254751588216416,316.7195506095886,-2.8261402609660435,377.8075008392334,-2.836578362243435,470.3264207839966,-2.840338200569169,503.8419349193573,-2.849487880745473,540.9829366207123,-2.8529645447951015,608.8100047111511,-2.8563119435779085,822.6328325271606,-2.856424138958883,850.5908861160278,-2.8564953862852738,891.2579569816589,-2.85652691873203,891.7295303344727,-2.8566261245477196,947.1728429794312,-2.8566524135750355,972.7147903442383,-2.856654413602809,988.1205291748047,-2.8566677569347196,1002.3706805706024,-2.8566887489968718,1010.3655319213867,-2.8567014810754743,1045.0532071590424,-2.856714005625059,1083.4958367347717,-2.8567226906795438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10,3,3,40,5,1,1800.2600753307343,-3.6137444107636774,1.525493860244751,-2.5257337263170654,3.8867807388305664,-2.9672424984454207,6.006907224655151,-2.9672424984454207,8.108779191970825,-3.042113065795381,17.64991593360901,-3.065153300091255,21.014081716537476,-3.0873023923992933,23.34717345237732,-3.161484063042521,32.74897503852844,-3.1702984899060884,38.74921274185181,-3.1909767374894185,51.40040183067322,-3.2974966526008687,64.36495923995972,-3.321525917445806,105.18403697013855,-3.4127452618744445,108.67237114906311,-3.540429986695515,161.9924235343933,-3.571358454204155,235.41862416267395,-3.5723367785919513,259.89186835289,-3.5751553829026883,281.2018172740936,-3.6087337407001576,387.3283386230469,-3.609274457429399,1608.502188205719,-3.6137444107636774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,3,3,40,5,1,1800.0470731258392,-3.1748743329720788,1.4419050216674805,-1.7041227082672186,2.771904706954956,-2.726869897412105,4.29303240776062,-2.7800930354888225,4.293165445327759,-2.7800930354888225,11.085854053497314,-2.81024189022346,15.030161142349243,-2.828880109347488,97.06290006637573,-2.8334007364659444,110.54520440101624,-3.0441999008253378,115.81291460990906,-3.0447123378237557,122.4515929222107,-3.0477630450545714,125.94586849212646,-3.0689320178479353,141.5363163948059,-3.0712272033784687,186.61086702346802,-3.0713264354250116,188.8245038986206,-3.0715661343724086,197.40029191970825,-3.071630594035023,201.3731129169464,-3.0716711928701996,308.3893373012543,-3.079762785335411,339.34566354751587,-3.0802568893722015,431.7262234687805,-3.092745259146707,447.6361651420593,-3.096411448783915,456.42509508132935,-3.1349902002469587,484.68931245803833,-3.1721611881166534,503.45271277427673,-3.1725032450508297,873.4418339729309,-3.1731739925300464,947.3872675895691,-3.173733266691125,1313.0828461647034,-3.1748003557002673,1616.505563735962,-3.1748743329720788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,3,3,40,5,1,1800.1770470142365,-3.793056343906222,1.472257375717163,-3.2385546174335746,2.994981527328491,-3.428908464090551,3.805483102798462,-3.428908464090551,9.04887580871582,-3.523810629859934,13.207213163375854,-3.5555224282052325,20.883928775787354,-3.6050840877809223,25.429298639297485,-3.635549438688021,76.91236329078674,-3.6469466872596383,83.41331243515015,-3.6792200534686312,99.50249648094177,-3.700536947515599,115.72008681297302,-3.7049369813966653,154.1596565246582,-3.7059276415230684,161.2309045791626,-3.714557403087792,200.49236464500427,-3.7211397656757716,285.36611461639404,-3.7381270606538153,367.6423623561859,-3.741431226934918,414.1349792480469,-3.746460598813074,558.2459859848022,-3.7617584017539105,612.5928394794464,-3.780783061064727,988.9731602668762,-3.7809543624052004,1500.1298785209656,-3.791809705999022,1539.0876560211182,-3.793056343906222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,3,3,40,5,1,1800.0530018806458,-2.5780794496897097,0.9797680377960205,-2.0676648671824855,1.2958714962005615,-2.1685959883543493,2.7092654705047607,-2.1685959883543493,7.299901723861694,-2.268933404711336,7.887798070907593,-2.3514373343735127,21.184223413467407,-2.385541418121768,21.432402849197388,-2.3867617516286526,29.268986463546753,-2.418108143889919,35.869017601013184,-2.4280991340709432,67.27517080307007,-2.450941276731722,77.80044841766357,-2.501841836346981,105.4381947517395,-2.5138321990273798,141.71336698532104,-2.5182013236931344,250.50609827041626,-2.538482324814428,293.76201820373535,-2.5523350715324544,395.7930519580841,-2.5559153341836502,413.88068532943726,-2.560695876118704,656.3237502574921,-2.563854503150199,709.7259504795074,-2.5656882210482346,724.1632990837097,-2.5658194622054387,753.4422211647034,-2.566143148975848,784.8056197166443,-2.5665131517888975,900.6168673038483,-2.570162238690924,1240.298003435135,-2.5745507899754583,1475.2052795886993,-2.5780794496897097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10,3,3,40,5,1,1800.0258257389069,-3.7570444573743704,0.6146936416625977,-1.991671908908643,0.7615954875946045,-2.737160905731437,1.8684024810791016,-3.207985213513368,3.9886233806610107,-3.207985213513368,6.871176242828369,-3.3599890446998475,7.128880739212036,-3.3827957460794016,67.16768074035645,-3.392589287594534,116.67547988891602,-3.445967171090254,120.15692567825317,-3.446682337433134,134.96581649780273,-3.44732783407586,139.64839005470276,-3.447400533733671,146.66936445236206,-3.52806513211694,160.33009123802185,-3.5284046913373266,165.6683611869812,-3.5286167727561164,170.22713589668274,-3.533767181577307,210.29838514328003,-3.539890259376237,267.06496953964233,-3.5493867845573197,274.91774225234985,-3.5643399424492634,275.3878450393677,-3.5643710173600405,281.4350252151489,-3.669403778204276,372.3302719593048,-3.6847196063434566,391.7016649246216,-3.685907555751404,425.33169865608215,-3.6917163595838733,436.7006061077118,-3.708970385850018,440.1733934879303,-3.714967135825009,529.8570237159729,-3.7188341997642276,599.9731845855713,-3.729077851463613,638.1227190494537,-3.730744133888756,658.4490098953247,-3.747247695365588,1250.3535821437836,-3.7512628932047853,1445.4954612255096,-3.7531178421516214,1468.5224809646606,-3.7569787024087664,1713.0175535678864,-3.7570444573743704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10,3,3,40,5,1,1800.085149049759,-2.918672159944565,2.0688304901123047,-2.395625326575118,4.707562208175659,-2.395625326575118,7.735368013381958,-2.522412997011998,11.778359413146973,-2.7429019128190233,24.16851258277893,-2.757541809272105,29.4117534160614,-2.7708136394746536,46.827807903289795,-2.773608079561174,49.69772744178772,-2.7807201896907263,67.69035506248474,-2.860228845153715,105.44113373756409,-2.8954429086239113,149.505601644516,-2.917029215253332,228.06804084777832,-2.9171450129856686,270.09076380729675,-2.9172261692637385,308.62091588974,-2.917238817787844,402.0297963619232,-2.9175821263614057,427.31292247772217,-2.918185285605638,460.0023958683014,-2.9184969547923094,516.1603050231934,-2.918599238299339,605.9246470928192,-2.918610012439954,708.1675124168396,-2.9186479101384992,808.757447719574,-2.918656315766374,1104.9484839439392,-2.918672159944565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10,3,3,40,5,1,1167.9043526649475,-3.543569243879987,1.980297327041626,-2.940458488860063,3.4612152576446533,-2.950525019066262,3.9276282787323,-2.950525019066262,5.937451601028442,-3.37349892204925,13.136328935623169,-3.3746718859215137,15.600846767425537,-3.3853924231722536,16.22974419593811,-3.385421789919808,16.85583186149597,-3.385604118759278,19.174413681030273,-3.3863399904989993,24.441832542419434,-3.3903477525512256,52.66582536697388,-3.5351255491645883,78.08913254737854,-3.539114303496597,115.9997546672821,-3.5427142095595947,295.28306221961975,-3.5427184868430492,335.48546075820923,-3.5427565475218072,480.2971270084381,-3.5430483625932023,516.4023456573486,-3.5432393459538636,519.4487645626068,-3.5432627927816234,524.7354798316956,-3.5432837617043074,546.6478545665741,-3.5433481843457177,625.6796364784241,-3.5433635991378316,635.5100915431976,-3.543368272068737,779.5402233600616,-3.5434663796397157,797.54745054245,-3.5435232156235883,894.7646074295044,-3.54356124411974,909.4202094078064,-3.543569243879987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10,3,3,40,5,1,1800.1087458133698,-3.249208835291254,1.988476037979126,-2.5968059709980507,4.700555086135864,-2.5968059709980507,5.688554048538208,-3.0141732894615143,7.525136470794678,-3.0956750103360715,8.642708778381348,-3.103338306294601,19.214839220046997,-3.1169425114965112,22.03283452987671,-3.144368949067529,31.638004302978516,-3.1484934397999633,37.123780727386475,-3.162848833388481,50.428820848464966,-3.166852115340562,63.38062286376953,-3.174839357829456,71.152263879776,-3.1793043005914607,73.31215000152588,-3.1797459178375376,85.32945966720581,-3.1815837085319014,99.9107186794281,-3.183053524877245,109.7837781906128,-3.183237072550018,111.9065580368042,-3.1834079690720936,174.52828431129456,-3.1904618891477243,251.3946237564087,-3.1921907239481246,333.74938702583313,-3.2083805298357406,378.0905690193176,-3.2108883889764512,581.0645270347595,-3.21277562116997,654.3184313774109,-3.2134429408235876,720.8774998188019,-3.2142635973486366,739.0096395015717,-3.2197654882263267,798.7180216312408,-3.2241591756341226,861.1422312259674,-3.2244653282246762,1145.3558914661407,-3.224478540052936,1162.6999983787537,-3.2254221953337012,1350.643863916397,-3.2358003325149634,1393.535029888153,-3.246982783654911,1457.4867658615112,-3.248517696587409,1472.674264907837,-3.2486427152773145,1491.0273587703705,-3.249184474693305,1708.5026400089264,-3.249208835291254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
